ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Education_cat_Advanced/Professional,Education_cat_Graduate,Education_cat_Undergrad,Personal Loan
2940,54,24,25.0,4,0.4,3,0.0,1,0,0,0
2941,27,3,43.0,3,0.1,2,163.0,0,1,0,0
2942,60,35,122.0,1,2.6,1,252.5,0,0,1,0
2943,29,5,160.0,1,4.3,1,252.5,0,0,1,0
2944,56,32,83.0,4,1.6,2,0.0,0,1,0,0
2945,55,30,79.0,2,0.0,3,0.0,1,0,0,0
2946,45,19,30.0,3,0.5,2,0.0,0,1,0,0
2947,33,9,145.0,1,4.3,1,252.5,0,0,1,0
2948,45,21,151.0,2,3.3,1,252.5,0,0,1,0
2949,44,18,14.0,2,0.1,3,98.0,1,0,0,0
2950,37,11,19.0,3,0.2,2,0.0,0,1,0,0
2951,42,16,55.0,1,0.7,3,135.0,1,0,0,0
2952,26,2,132.0,2,2.4,3,0.0,1,0,0,1
2953,33,8,182.0,1,5.2,1,0.0,0,0,1,0
2954,61,36,78.0,3,0.5,1,0.0,0,0,1,0
2955,31,7,42.0,1,2.4,2,0.0,0,1,0,0
2956,54,29,44.0,2,2.3,3,187.0,1,0,0,0
2957,62,38,186.5,4,5.2,3,252.5,1,0,0,1
2958,61,36,53.0,3,0.5,2,0.0,0,1,0,0
2959,66,41,65.0,3,2.4,1,0.0,0,0,1,0
2960,38,12,43.0,4,0.2,1,0.0,0,0,1,0
2961,55,29,38.0,4,1.5,3,0.0,1,0,0,0
2962,60,36,50.0,1,1.8,3,0.0,1,0,0,0
2963,23,-2,81.0,2,1.8,2,0.0,0,1,0,0
2964,29,3,41.0,1,1.9,3,0.0,1,0,0,0
2965,35,10,73.0,3,2.3,1,0.0,0,0,1,0
2966,53,27,31.0,2,0.4,3,104.0,1,0,0,0
2967,32,7,84.0,3,0.6,2,0.0,0,1,0,0
2968,38,14,95.0,2,1.9,1,0.0,0,0,1,0
2969,44,18,162.0,4,1.3,1,252.5,0,0,1,1
2970,43,18,60.0,2,2.2,3,115.0,1,0,0,0
2971,54,30,121.0,2,1.1,3,0.0,1,0,0,1
2972,52,25,43.0,3,1.0,2,165.0,0,1,0,0
2973,31,7,38.0,1,1.8,2,182.0,0,1,0,0
2974,47,22,82.0,1,2.9,1,252.5,0,0,1,0
2975,42,18,52.0,4,1.9,1,0.0,0,0,1,0
2976,57,33,43.0,3,1.5,1,168.0,0,0,1,0
2977,33,8,82.0,1,2.6,2,0.0,0,1,0,0
2978,35,10,161.0,1,4.1,1,0.0,0,0,1,0
2979,56,30,24.0,2,0.7,2,0.0,0,1,0,0
2980,57,32,102.0,1,2.6,1,0.0,0,0,1,0
2981,25,-1,53.0,3,2.4,2,0.0,0,1,0,0
2982,53,28,85.0,1,1.2,1,0.0,0,0,1,0
2983,59,33,111.0,3,4.4,1,0.0,0,0,1,0
2984,56,32,90.0,2,0.3,1,0.0,0,0,1,0
2985,54,28,94.0,2,1.1,1,188.0,0,0,1,0
2986,48,23,63.0,4,3.6,3,0.0,1,0,0,0
2987,55,30,153.0,2,2.8,2,0.0,0,1,0,1
2988,33,7,39.0,2,2.0,3,0.0,1,0,0,0
2989,46,21,186.5,2,5.2,1,181.0,0,0,1,0
2990,42,18,142.0,1,3.4,1,252.5,0,0,1,0
2991,49,25,163.0,2,0.4,1,0.0,0,0,1,0
2992,42,17,113.0,3,1.0,1,0.0,0,0,1,0
2993,46,21,64.0,1,2.9,1,0.0,0,0,1,0
2994,65,40,20.0,3,0.1,3,0.0,1,0,0,0
2995,50,24,179.0,1,1.0,1,0.0,0,0,1,0
2996,54,24,91.0,2,4.5,3,90.0,1,0,0,0
2997,42,18,103.0,1,3.3333333333333335,1,0.0,0,0,1,1
2998,57,33,80.0,4,1.6,2,0.0,0,1,0,0
2999,61,35,38.0,2,0.3,1,0.0,0,0,1,0
3000,60,34,44.0,1,0.2,1,0.0,0,0,1,0
3001,40,14,164.0,1,4.3,2,0.0,0,1,0,1
3002,33,7,81.0,3,1.6,1,0.0,0,0,1,0
3003,37,13,95.0,2,1.7,2,83.0,0,1,0,0
3004,52,28,44.0,3,1.9,2,0.0,0,1,0,0
3005,33,7,88.0,3,1.6,1,0.0,0,0,1,0
3006,62,36,148.0,3,5.2,2,0.0,0,1,0,1
3007,62,37,169.0,3,5.0,2,184.0,0,1,0,1
3008,63,37,11.0,1,0.8,2,102.0,0,1,0,0
3009,55,25,92.0,1,3.0,3,158.0,1,0,0,0
3010,33,9,74.0,3,2.6,2,0.0,0,1,0,0
3011,25,1,72.0,3,0.8,1,0.0,0,0,1,0
3012,55,31,63.0,3,2.6666666666666665,1,0.0,0,0,1,0
3013,29,3,172.0,2,4.5,1,252.5,0,0,1,0
3014,45,21,183.0,2,1.4,1,0.0,0,0,1,0
3015,60,34,40.0,1,2.5,3,166.0,1,0,0,0
3016,44,18,68.0,4,2.9,1,0.0,0,0,1,0
3017,48,23,78.0,4,3.6,3,0.0,1,0,0,0
3018,57,32,68.0,2,3.7,1,184.0,0,0,1,0
3019,58,32,49.0,1,1.4,1,99.0,0,0,1,0
3020,58,33,39.0,2,2.3,3,0.0,1,0,0,0
3021,44,20,151.0,1,3.5,1,252.5,0,0,1,0
3022,54,28,159.0,2,0.5,1,252.5,0,0,1,0
3023,59,33,89.0,4,1.9,2,0.0,0,1,0,0
3024,63,37,105.0,4,1.7,3,244.0,1,0,0,0
3025,61,35,78.0,2,2.0,1,0.0,0,0,1,0
3026,58,32,128.0,2,2.7,1,252.5,0,0,1,0
3027,44,20,81.0,4,0.8,1,228.0,0,0,1,0
3028,53,29,50.0,4,0.1,3,152.0,1,0,0,0
3029,63,39,38.0,3,0.1,3,178.0,1,0,0,0
3030,41,17,119.0,2,5.2,1,252.5,0,0,1,0
3031,50,26,110.0,3,1.8,2,0.0,0,1,0,0
3032,51,25,29.0,1,1.4,3,102.0,1,0,0,0
3033,47,22,19.0,1,0.4,3,0.0,1,0,0,0
3034,43,19,130.0,2,4.7,3,221.0,1,0,0,1
3035,46,21,38.0,1,2.4,1,130.0,0,0,1,0
3036,50,24,31.0,1,0.3,3,0.0,1,0,0,0
3037,33,9,14.0,4,0.7,2,105.0,0,1,0,0
3038,27,2,158.0,3,0.4,2,0.0,0,1,0,1
3039,34,8,39.0,4,0.2,1,115.0,0,0,1,0
3040,34,9,141.0,2,4.9,3,0.0,1,0,0,1
3041,28,2,33.0,3,1.0,1,167.0,0,0,1,0
3042,29,5,92.0,2,0.6,1,0.0,0,0,1,0
3043,52,26,78.0,3,3.0,2,0.0,0,1,0,0
3044,47,22,42.0,3,2.7,2,0.0,0,1,0,0
3045,41,16,15.0,2,0.3,2,83.0,0,1,0,0
3046,58,32,48.0,1,2.8,2,0.0,0,1,0,0
3047,37,12,63.0,3,2.3,1,0.0,0,0,1,0
3048,57,33,149.0,1,4.7,1,0.0,0,0,1,0
3049,63,39,49.0,1,0.8,1,103.0,0,0,1,0
3050,60,35,125.0,2,3.9,1,0.0,0,0,1,0
3051,50,25,58.0,1,1.3,2,0.0,0,1,0,0
3052,60,35,48.0,3,1.5,1,0.0,0,0,1,0
3053,54,30,75.0,2,3.2,3,0.0,1,0,0,0
3054,28,4,114.0,2,0.2,1,0.0,0,0,1,0
3055,45,21,134.0,4,5.2,2,0.0,0,1,0,1
3056,28,2,111.0,4,2.3,3,0.0,1,0,0,0
3057,54,29,62.0,4,3.8,2,149.0,0,1,0,0
3058,42,18,45.0,1,0.7,1,0.0,0,0,1,0
3059,30,4,113.0,2,0.2,1,0.0,0,0,1,0
3060,61,36,128.0,1,2.6,1,0.0,0,0,1,0
3061,64,38,168.0,4,5.2,3,0.0,1,0,0,1
3062,38,13,81.0,1,4.0,3,206.0,1,0,0,0
3063,39,14,75.0,1,0.1,2,252.5,0,1,0,0
3064,54,29,21.0,4,0.1,3,0.0,1,0,0,0
3065,59,33,83.0,3,4.4,1,0.0,0,0,1,0
3066,39,15,121.0,1,3.5,1,252.5,0,0,1,0
3067,63,33,40.0,4,1.6666666666666667,3,0.0,1,0,0,0
3068,31,5,101.0,1,2.9,3,170.0,1,0,0,0
3069,56,26,90.0,2,4.5,3,0.0,1,0,0,0
3070,47,20,68.0,1,2.6666666666666665,2,0.0,0,1,0,0
3071,28,3,74.0,2,1.8,2,221.0,0,1,0,0
3072,32,8,74.0,4,0.1,2,252.5,0,1,0,0
3073,54,30,51.0,2,3.2,3,0.0,1,0,0,0
3074,29,5,149.0,1,1.5,1,0.0,0,0,1,0
3075,39,15,31.0,1,1.4,3,88.0,1,0,0,0
3076,26,0,85.0,2,1.6,3,0.0,1,0,0,0
3077,29,-1,62.0,2,1.75,3,0.0,1,0,0,0
3078,46,21,44.0,1,0.3,1,110.0,0,0,1,0
3079,38,13,63.0,3,0.5,3,190.0,1,0,0,0
3080,55,31,23.0,2,0.3,1,0.0,0,0,1,0
3081,48,22,40.0,3,2.2,2,87.0,0,1,0,0
3082,36,10,78.0,2,4.5,3,204.0,1,0,0,0
3083,39,13,40.0,3,0.9,3,129.0,1,0,0,0
3084,40,16,78.0,4,2.4,1,0.0,0,0,1,0
3085,26,0,129.0,3,0.7,2,0.0,0,1,0,1
3086,55,29,71.0,3,0.3,2,0.0,0,1,0,0
3087,61,35,23.0,3,0.3,3,0.0,1,0,0,0
3088,57,33,15.0,2,0.3,1,0.0,0,0,1,0
3089,56,31,28.0,1,1.3,1,138.0,0,0,1,0
3090,31,5,23.0,3,1.0,1,95.0,0,0,1,0
3091,61,31,19.0,1,1.5,3,0.0,1,0,0,0
3092,58,32,42.0,3,1.4,3,158.0,1,0,0,0
3093,43,18,113.0,2,0.4,1,252.5,0,0,1,0
3094,29,5,34.0,4,0.4,2,0.0,0,1,0,0
3095,50,23,19.0,1,0.5,2,104.0,0,1,0,0
3096,49,25,43.0,1,1.6,2,0.0,0,1,0,0
3097,43,18,179.0,3,1.2,1,0.0,0,0,1,1
3098,58,32,44.0,3,2.2,3,0.0,1,0,0,0
3099,41,16,21.0,2,0.1,2,0.0,0,1,0,0
3100,65,40,115.0,1,2.5,1,174.0,0,0,1,0
3101,52,27,81.0,4,3.8,2,0.0,0,1,0,0
3102,55,31,91.0,2,2.8,1,0.0,0,0,1,0
3103,49,25,30.0,4,0.9,2,0.0,0,1,0,0
3104,52,22,55.0,3,1.4,3,0.0,1,0,0,0
3105,56,31,48.0,2,2.1,3,0.0,1,0,0,0
3106,30,4,23.0,4,0.3,2,121.0,0,1,0,0
3107,36,10,21.0,3,0.1,2,0.0,0,1,0,0
3108,41,17,55.0,2,1.7,1,0.0,0,0,1,0
3109,42,15,21.0,3,1.0,2,0.0,0,1,0,0
3110,60,34,40.0,3,2.2,3,0.0,1,0,0,0
3111,44,20,30.0,4,0.3,1,0.0,0,0,1,0
3112,34,9,78.0,3,0.6,2,0.0,0,1,0,0
3113,56,32,65.0,2,3.2,3,0.0,1,0,0,0
3114,31,5,50.0,4,2.1,3,209.0,1,0,0,0
3115,29,4,55.0,4,2.0,2,0.0,0,1,0,0
3116,31,5,111.0,2,0.2,1,0.0,0,0,1,0
3117,36,10,21.0,3,0.1,2,0.0,0,1,0,0
3118,42,16,65.0,3,0.5,3,252.5,1,0,0,0
3119,64,39,114.0,1,0.8,3,0.0,1,0,0,0
3120,61,36,54.0,3,0.9,3,179.0,1,0,0,0
3121,35,11,75.0,2,1.7,2,0.0,0,1,0,0
3122,28,2,13.0,4,0.4,1,0.0,0,0,1,0
3123,38,14,54.0,2,0.6,3,218.0,1,0,0,0
3124,44,17,22.0,3,1.0,2,126.0,0,1,0,0
3125,45,20,186.5,2,2.8,1,0.0,0,0,1,0
3126,46,20,18.0,1,0.2,1,0.0,0,0,1,0
3127,57,32,74.0,4,0.7,1,0.0,0,0,1,0
3128,40,14,61.0,4,0.2,3,0.0,1,0,0,0
3129,38,12,64.0,2,1.8,1,0.0,0,0,1,0
3130,39,14,10.0,2,0.3,2,0.0,0,1,0,0
3131,23,-2,82.0,2,1.8,2,0.0,0,1,0,0
3132,47,22,61.0,3,2.7,2,168.0,0,1,0,0
3133,32,7,83.0,2,2.5,1,148.0,0,0,1,0
3134,30,5,73.0,3,2.6,3,0.0,1,0,0,0
3135,54,30,22.0,2,0.4,1,89.0,0,0,1,0
3136,25,0,91.0,2,1.8,2,252.5,0,1,0,0
3137,60,34,65.0,3,2.2,3,94.0,1,0,0,0
3138,61,36,13.0,3,0.5,1,0.0,0,0,1,0
3139,36,11,103.0,1,4.6,1,252.5,0,0,1,0
3140,52,26,95.0,1,0.3,1,0.0,0,0,1,0
3141,33,7,31.0,4,1.0,1,0.0,0,0,1,0
3142,57,31,131.0,3,0.6,1,0.0,0,0,1,1
3143,34,8,175.0,4,1.1,3,0.0,1,0,0,1
3144,50,24,38.0,4,0.1,1,0.0,0,0,1,0
3145,43,18,104.0,3,1.0,1,0.0,0,0,1,0
3146,34,10,114.0,3,3.3,3,0.0,1,0,0,1
3147,26,1,38.0,4,1.7,2,0.0,0,1,0,0
3148,26,0,30.0,4,1.3,3,0.0,1,0,0,0
3149,48,22,19.0,2,0.1,3,106.0,1,0,0,0
3150,49,25,25.0,4,1.0,1,0.0,0,0,1,0
3151,47,22,124.0,4,5.0,3,0.0,1,0,0,1
3152,43,19,20.0,3,0.5,1,0.0,0,0,1,0
3153,40,15,83.0,1,1.0,3,0.0,1,0,0,0
3154,31,5,18.0,4,0.3,2,0.0,0,1,0,0
3155,27,1,99.0,1,3.0,3,149.0,1,0,0,1
3156,55,29,62.0,3,0.3,2,0.0,0,1,0,0
3157,54,30,24.0,1,0.1,2,0.0,0,1,0,0
3158,23,-1,13.0,4,1.0,1,84.0,0,0,1,0
3159,54,28,64.0,2,0.8,3,0.0,1,0,0,0
3160,57,33,62.0,3,2.6666666666666665,1,240.0,0,0,1,0
3161,41,15,158.0,1,4.7,2,0.0,0,1,0,1
3162,28,4,88.0,1,5.2,1,0.0,0,0,1,0
3163,33,7,28.0,4,0.8,1,0.0,0,0,1,0
3164,51,27,52.0,2,1.0,3,0.0,1,0,0,0
3165,28,4,82.0,4,0.0,1,0.0,0,0,1,0
3166,63,37,140.0,2,5.2,1,97.0,0,0,1,0
3167,29,4,80.0,1,0.8,2,0.0,0,1,0,0
3168,62,38,58.0,4,1.2,2,228.0,0,1,0,0
3169,51,25,180.0,1,1.7,1,0.0,0,0,1,0
3170,52,28,55.0,1,1.6,2,227.0,0,1,0,0
3171,43,16,65.0,3,2.6666666666666665,2,100.0,0,1,0,0
3172,39,12,62.0,3,2.3333333333333335,2,0.0,0,1,0,0
3173,35,9,23.0,4,0.3,1,0.0,0,0,1,0
3174,34,10,35.0,1,1.7,1,0.0,0,0,1,0
3175,49,24,35.0,4,0.2,2,0.0,0,1,0,0
3176,43,18,74.0,4,0.4,1,0.0,0,0,1,0
3177,48,24,14.0,3,0.4,1,0.0,0,0,1,0
3178,30,4,83.0,2,1.5,3,199.0,1,0,0,0
3179,46,21,71.0,4,1.9,3,0.0,1,0,0,0
3180,43,17,53.0,2,0.7,1,130.0,0,0,1,0
3181,27,3,103.0,2,0.6,1,84.0,0,0,1,0
3182,39,15,109.0,1,1.7,1,0.0,0,0,1,0
3183,58,33,60.0,2,1.9,2,94.0,0,1,0,0
3184,44,17,12.0,3,0.6666666666666666,2,0.0,0,1,0,0
3185,39,15,141.0,2,5.2,1,0.0,0,0,1,0
3186,35,10,128.0,1,3.8,1,0.0,0,0,1,0
3187,41,16,98.0,3,1.0,1,252.5,0,0,1,0
3188,43,18,41.0,1,0.5,3,0.0,1,0,0,0
3189,55,25,90.0,2,4.5,3,0.0,1,0,0,0
3190,32,6,31.0,1,0.3,1,0.0,0,0,1,0
3191,56,26,74.0,1,3.0,3,0.0,1,0,0,0
3192,30,5,83.0,4,1.8,3,0.0,1,0,0,0
3193,65,39,35.0,1,0.5,3,0.0,1,0,0,0
3194,31,7,140.0,1,4.0,1,0.0,0,0,1,0
3195,41,15,65.0,3,0.5,3,0.0,1,0,0,0
3196,55,29,35.0,3,1.4,1,0.0,0,0,1,0
3197,37,7,73.0,4,1.8,3,0.0,1,0,0,0
3198,34,10,29.0,1,1.5,2,0.0,0,1,0,0
3199,34,9,55.0,4,2.0,2,147.0,0,1,0,0
3200,33,9,20.0,4,0.7,2,0.0,0,1,0,0
3201,48,23,70.0,1,2.8,2,0.0,0,1,0,0
3202,28,3,81.0,4,0.2,1,0.0,0,0,1,0
3203,30,4,25.0,2,0.3,1,0.0,0,0,1,0
3204,44,20,119.0,2,5.2,1,239.0,0,0,1,0
3205,61,35,49.0,4,1.7,2,185.0,0,1,0,0
3206,59,33,38.0,1,1.4,1,0.0,0,0,1,0
3207,33,7,80.0,2,1.5,3,0.0,1,0,0,0
3208,56,32,84.0,1,4.3,1,0.0,0,0,1,0
3209,53,29,61.0,4,1.6,2,0.0,0,1,0,0
3210,42,16,173.0,2,1.5,2,252.5,0,1,0,1
3211,43,19,60.0,2,2.5,1,0.0,0,0,1,0
3212,35,9,83.0,2,4.5,3,0.0,1,0,0,0
3213,61,35,59.0,1,2.8,2,0.0,0,1,0,0
3214,39,9,32.0,3,2.0,3,116.0,1,0,0,0
3215,61,37,33.0,3,0.1,3,0.0,1,0,0,0
3216,40,15,19.0,4,0.2,3,0.0,1,0,0,0
3217,34,8,14.0,4,0.3,1,0.0,0,0,1,0
3218,65,39,94.0,4,4.1,1,120.0,0,0,1,1
3219,40,16,154.0,2,5.2,1,252.5,0,0,1,0
3220,39,15,33.0,1,2.0,2,0.0,0,1,0,0
3221,61,35,28.0,2,0.2,3,135.0,1,0,0,0
3222,40,16,44.0,1,1.8,1,0.0,0,0,1,0
3223,49,23,81.0,2,0.8,3,0.0,1,0,0,0
3224,43,18,29.0,1,0.5,3,0.0,1,0,0,0
3225,45,21,58.0,3,0.3,3,0.0,1,0,0,0
3226,52,28,38.0,4,0.9,2,0.0,0,1,0,0
3227,32,8,82.0,3,1.5,1,0.0,0,0,1,0
3228,31,7,18.0,1,0.4,3,0.0,1,0,0,0
3229,27,2,45.0,2,1.7,2,0.0,0,1,0,0
3230,33,9,64.0,4,3.4,1,0.0,0,0,1,0
3231,65,40,48.0,3,2.4,1,0.0,0,0,1,0
3232,62,37,24.0,1,0.3,3,0.0,1,0,0,0
3233,55,25,65.0,4,2.0,3,0.0,1,0,0,0
3234,46,20,111.0,1,0.0,1,252.5,0,0,1,0
3235,37,12,114.0,3,0.6,2,0.0,0,1,0,0
3236,60,35,39.0,2,1.6,3,0.0,1,0,0,0
3237,44,14,19.0,1,0.75,3,0.0,1,0,0,0
3238,35,9,22.0,3,0.1,2,0.0,0,1,0,0
3239,52,28,49.0,4,1.1,2,0.0,0,1,0,0
3240,30,4,40.0,1,0.3,1,0.0,0,0,1,0
3241,62,36,63.0,1,1.6,1,118.0,0,0,1,0
3242,41,15,55.0,1,2.8,1,0.0,0,0,1,0
3243,38,14,33.0,1,2.0,2,0.0,0,1,0,0
3244,52,26,31.0,4,1.5,3,0.0,1,0,0,0
3245,48,24,24.0,4,0.2,1,0.0,0,0,1,0
3246,47,22,81.0,4,3.6,3,0.0,1,0,0,0
3247,41,17,81.0,1,0.8,2,223.0,0,1,0,0
3248,44,20,113.0,2,3.3,1,0.0,0,0,1,0
3249,31,6,92.0,2,3.3,1,0.0,0,0,1,0
3250,50,25,81.0,1,1.2,1,0.0,0,0,1,0
3251,36,11,101.0,3,1.2,3,0.0,1,0,0,0
3252,52,26,78.0,3,3.0,2,0.0,0,1,0,0
3253,62,38,78.0,2,0.0,3,0.0,1,0,0,0
3254,55,30,35.0,1,1.5,2,118.0,0,1,0,0
3255,61,37,9.0,2,0.3,3,0.0,1,0,0,0
3256,34,7,82.0,4,2.0,2,0.0,0,1,0,0
3257,34,9,41.0,1,2.5,3,0.0,1,0,0,0
3258,59,35,84.0,1,1.8,3,0.0,1,0,0,0
3259,41,17,42.0,4,2.2,2,185.0,0,1,0,0
3260,33,8,54.0,3,2.3,1,0.0,0,0,1,0
3261,55,30,84.0,2,0.0,3,0.0,1,0,0,0
3262,64,40,131.0,1,3.8,1,0.0,0,0,1,0
3263,44,19,85.0,2,3.8,3,0.0,1,0,0,0
3264,32,8,84.0,4,3.4,1,0.0,0,0,1,0
3265,67,41,114.0,4,2.4,3,0.0,1,0,0,0
3266,40,14,61.0,3,0.5,3,0.0,1,0,0,0
3267,57,31,39.0,1,2.2,3,0.0,1,0,0,0
3268,59,35,21.0,2,1.0,1,120.0,0,0,1,0
3269,43,17,111.0,4,5.2,3,0.0,1,0,0,1
3270,58,34,68.0,2,2.8,1,113.0,0,0,1,0
3271,50,23,179.0,4,3.6,2,0.0,0,1,0,1
3272,52,27,93.0,4,4.1,2,0.0,0,1,0,1
3273,35,9,85.0,2,1.8,1,0.0,0,0,1,0
3274,40,15,180.0,1,4.1,1,0.0,0,0,1,0
3275,31,5,110.0,2,1.5,3,0.0,1,0,0,0
3276,32,8,65.0,1,1.2,1,252.5,0,0,1,0
3277,55,31,159.0,1,3.9,3,0.0,1,0,0,1
3278,43,19,81.0,2,3.2,1,0.0,0,0,1,0
3279,31,6,132.0,1,3.8,1,0.0,0,0,1,0
3280,26,-1,44.0,1,2.0,2,0.0,0,1,0,0
3281,58,33,98.0,1,2.6,1,0.0,0,0,1,0
3282,51,25,62.0,2,1.5,2,0.0,0,1,0,0
3283,45,21,91.0,1,4.7,1,0.0,0,0,1,0
3284,56,30,29.0,4,0.7,2,87.0,0,1,0,0
3285,25,-1,101.0,4,2.1,3,0.0,1,0,0,0
3286,38,13,65.0,3,0.7,2,0.0,0,1,0,0
3287,62,36,58.0,1,2.8,2,0.0,0,1,0,0
3288,39,13,32.0,2,0.8,3,0.0,1,0,0,0
3289,56,30,140.0,4,0.5,1,252.5,0,0,1,1
3290,50,25,44.0,1,0.3,1,187.0,0,0,1,0
3291,52,27,113.0,1,0.1,3,0.0,1,0,0,0
3292,53,28,38.0,1,1.3,2,0.0,0,1,0,0
3293,25,-1,13.0,4,0.4,1,0.0,0,0,1,0
3294,44,20,62.0,2,2.5,1,0.0,0,0,1,0
3295,42,12,29.0,3,2.0,3,0.0,1,0,0,0
3296,42,16,141.0,3,4.0,2,0.0,0,1,0,1
3297,63,37,132.0,1,4.4,2,0.0,0,1,0,1
3298,57,32,23.0,1,0.3,3,0.0,1,0,0,0
3299,56,32,11.0,2,0.3,1,89.0,0,0,1,0
3300,60,34,90.0,4,1.9,2,0.0,0,1,0,0
3301,62,38,43.0,1,1.9,2,0.0,0,1,0,0
3302,48,22,59.0,4,2.6,1,0.0,0,0,1,0
3303,37,11,28.0,2,0.8,3,0.0,1,0,0,0
3304,55,29,28.0,2,0.7,2,82.0,0,1,0,0
3305,42,17,108.0,3,1.0,1,252.5,0,0,1,0
3306,39,13,78.0,1,2.8,3,0.0,1,0,0,0
3307,47,22,65.0,1,2.4,1,0.0,0,0,1,0
3308,34,10,25.0,4,1.0,1,0.0,0,0,1,0
3309,48,23,108.0,2,3.8,3,0.0,1,0,0,0
3310,52,27,43.0,4,0.2,2,0.0,0,1,0,0
3311,53,29,95.0,4,1.0,2,0.0,0,1,0,0
3312,49,25,24.0,1,0.3,1,0.0,0,0,1,0
3313,47,22,186.5,2,5.2,1,0.0,0,0,1,0
3314,48,24,24.0,1,0.9,3,0.0,1,0,0,0
3315,38,13,41.0,4,1.7,1,0.0,0,0,1,0
3316,48,22,80.0,3,1.1,1,0.0,0,0,1,0
3317,56,26,63.0,3,2.0,3,0.0,1,0,0,0
3318,65,41,79.0,3,2.0,3,0.0,1,0,0,0
3319,46,20,105.0,4,3.2,1,0.0,0,0,1,1
3320,60,35,153.0,3,2.0,3,0.0,1,0,0,1
3321,50,25,114.0,1,0.6,1,0.0,0,0,1,0
3322,41,15,120.0,1,5.2,1,0.0,0,0,1,0
3323,41,16,104.0,1,4.0,3,0.0,1,0,0,0
3324,60,35,20.0,1,1.3,1,0.0,0,0,1,0
3325,57,31,41.0,1,1.4,1,0.0,0,0,1,0
3326,48,23,35.0,2,1.3,1,0.0,0,0,1,0
3327,53,27,174.0,1,2.9,2,0.0,0,1,0,1
3328,42,18,164.0,1,1.3,3,0.0,1,0,0,1
3329,45,20,22.0,1,0.1,1,0.0,0,0,1,0
3330,35,10,132.0,1,3.8,1,82.0,0,0,1,0
3331,34,9,32.0,4,1.1,3,0.0,1,0,0,0
3332,67,42,21.0,3,0.1,3,0.0,1,0,0,0
3333,36,9,49.0,2,1.6666666666666667,2,0.0,0,1,0,0
3334,37,13,79.0,4,0.1,2,252.5,0,1,0,0
3335,40,14,30.0,2,0.8,3,86.0,1,0,0,0
3336,35,10,118.0,2,5.2,1,252.5,0,0,1,0
3337,60,34,11.0,4,0.7,3,0.0,1,0,0,0
3338,59,29,61.0,3,2.0,3,0.0,1,0,0,0
3339,35,9,43.0,4,1.2,2,0.0,0,1,0,0
3340,27,1,141.0,4,5.1,3,252.5,1,0,0,1
3341,29,3,54.0,4,1.8,3,0.0,1,0,0,0
3342,35,9,33.0,2,0.3,1,0.0,0,0,1,0
3343,38,13,84.0,3,1.2,3,121.0,1,0,0,0
3344,62,37,125.0,1,1.0,3,0.0,1,0,0,1
3345,43,19,110.0,1,3.4,1,0.0,0,0,1,0
3346,35,11,14.0,4,1.0,1,0.0,0,0,1,0
3347,41,15,65.0,2,2.8,1,0.0,0,0,1,0
3348,65,41,78.0,3,2.0,3,0.0,1,0,0,0
3349,61,35,18.0,3,0.3,3,0.0,1,0,0,0
3350,55,25,95.0,2,4.5,3,252.5,1,0,0,0
3351,28,3,95.0,2,1.8,2,0.0,0,1,0,0
3352,52,26,186.5,1,1.7,1,0.0,0,0,1,0
3353,34,4,19.0,1,0.6666666666666666,3,83.0,1,0,0,0
3354,49,23,19.0,4,0.6,3,0.0,1,0,0,0
3355,42,18,39.0,1,0.3,3,0.0,1,0,0,0
3356,49,23,93.0,1,2.4,1,0.0,0,0,1,0
3357,49,23,115.0,3,4.6,3,0.0,1,0,0,1
3358,32,6,112.0,1,2.7,2,252.5,0,1,0,0
3359,59,35,40.0,4,0.4,1,0.0,0,0,1,0
3360,43,19,45.0,3,0.6,2,0.0,0,1,0,0
3361,48,24,133.0,1,5.0,1,0.0,0,0,1,0
3362,31,5,85.0,3,1.6,1,87.0,0,0,1,0
3363,30,4,18.0,2,0.3,2,0.0,0,1,0,0
3364,58,34,54.0,4,1.3,2,0.0,0,1,0,0
3365,41,15,41.0,2,2.4,2,105.0,0,1,0,0
3366,38,8,21.0,1,0.6666666666666666,3,0.0,1,0,0,0
3367,33,9,152.0,1,5.2,1,0.0,0,0,1,0
3368,51,27,53.0,1,1.6,2,0.0,0,1,0,0
3369,45,18,163.0,3,5.2,2,0.0,0,1,0,1
3370,34,10,84.0,4,0.1,2,0.0,0,1,0,0
3371,39,13,59.0,3,0.9,3,199.0,1,0,0,0
3372,44,18,33.0,3,0.5,2,0.0,0,1,0,0
3373,55,29,81.0,4,4.9,1,209.0,0,0,1,0
3374,28,2,182.0,3,5.2,2,252.5,0,1,0,1
3375,57,31,61.0,1,2.2,3,0.0,1,0,0,0
3376,43,18,88.0,4,1.1,2,0.0,0,1,0,0
3377,46,21,170.0,2,2.8,1,0.0,0,0,1,0
3378,35,10,83.0,4,0.7,3,252.5,1,0,0,0
3379,25,0,44.0,4,0.6,2,0.0,0,1,0,0
3380,65,41,83.0,3,2.0,3,0.0,1,0,0,0
3381,64,38,21.0,1,0.8,2,76.0,0,1,0,0
3382,39,15,143.0,1,3.5,1,0.0,0,0,1,0
3383,62,36,103.0,2,2.8,1,0.0,0,0,1,0
3384,46,22,135.0,3,4.1,1,213.0,0,0,1,1
3385,36,11,162.0,1,5.2,1,153.0,0,0,1,0
3386,42,17,73.0,4,0.4,1,0.0,0,0,1,0
