ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Education_cat
2824,33,7,21.0,1,0.6,3,0.0,No,Advanced/Professional
2825,62,36,44.0,2,0.3,1,0.0,No,Undergrad
2826,35,10,48.0,1,2.5,3,164.0,No,Advanced/Professional
2827,37,11,21.0,3,0.2,2,0.0,No,Graduate
2828,37,11,84.0,4,2.2,2,0.0,No,Graduate
2829,35,10,64.0,3,0.7,2,230.0,No,Graduate
2830,35,9,82.0,1,2.5,1,138.0,No,Undergrad
2831,59,35,39.0,4,1.3,1,0.0,No,Undergrad
2832,53,27,45.0,2,0.8,3,0.0,No,Advanced/Professional
2833,45,21,133.0,4,5.2,3,0.0,Yes,Advanced/Professional
2834,46,22,152.0,2,1.4,1,0.0,No,Undergrad
2835,40,16,12.0,1,1.0,1,91.0,No,Undergrad
2836,42,16,32.0,3,1.5,1,149.0,No,Undergrad
2837,25,1,74.0,4,2.6,1,204.0,No,Undergrad
2838,39,14,54.0,2,1.1,2,159.0,No,Graduate
2839,30,6,181.0,3,4.1,2,0.0,Yes,Graduate
2840,58,33,75.0,2,0.0,3,0.0,No,Advanced/Professional
2841,41,15,95.0,3,0.1,1,240.0,No,Undergrad
2842,37,11,186.5,4,5.2,2,252.5,Yes,Graduate
2843,36,11,90.0,1,2.8,1,0.0,No,Undergrad
2844,27,3,20.0,4,1.0,1,134.0,No,Undergrad
2845,60,34,64.0,3,2.2,3,0.0,No,Advanced/Professional
2846,62,36,85.0,2,1.7,3,98.0,No,Advanced/Professional
2847,67,43,105.0,4,1.7,2,0.0,No,Graduate
2848,44,18,21.0,1,0.2,1,0.0,No,Undergrad
2849,24,-1,78.0,2,1.8,2,0.0,No,Graduate
2850,45,21,158.0,2,5.2,1,132.0,No,Undergrad
2851,58,34,125.0,1,4.3,1,219.0,No,Undergrad
2852,61,36,81.0,3,1.8,2,0.0,No,Graduate
2853,54,29,183.0,1,5.2,1,0.0,No,Undergrad
2854,28,3,54.0,4,0.6,2,0.0,No,Graduate
2855,49,24,79.0,4,3.6,3,212.0,No,Advanced/Professional
2856,35,11,38.0,1,1.5,2,136.0,No,Graduate
2857,36,10,172.0,4,1.0,2,252.5,Yes,Graduate
2858,34,8,184.0,3,5.2,1,0.0,Yes,Undergrad
2859,36,11,158.0,2,5.2,1,114.0,No,Undergrad
2860,35,11,186.5,1,0.9,3,252.5,Yes,Advanced/Professional
2861,27,2,20.0,4,0.5,3,0.0,No,Advanced/Professional
2862,42,18,60.0,4,0.2,3,151.0,No,Advanced/Professional
2863,65,39,113.0,4,2.4,3,0.0,No,Advanced/Professional
2864,29,5,70.0,4,0.0,1,0.0,No,Undergrad
2865,65,41,84.0,2,0.0,3,0.0,No,Advanced/Professional
2866,59,33,23.0,2,0.2,3,0.0,No,Advanced/Professional
2867,46,22,141.0,2,3.3,1,0.0,No,Undergrad
2868,59,33,110.0,3,4.4,1,252.5,No,Undergrad
2869,52,26,31.0,4,1.8,1,0.0,No,Undergrad
2870,60,35,22.0,1,1.3,1,80.0,No,Undergrad
2871,43,17,91.0,1,5.2,1,0.0,No,Undergrad
2872,65,39,82.0,4,2.4,3,252.0,No,Advanced/Professional
2873,50,26,23.0,1,0.3,1,0.0,No,Undergrad
2874,48,23,35.0,1,0.1,1,0.0,No,Undergrad
2875,49,25,114.0,1,2.5,3,0.0,Yes,Advanced/Professional
2876,58,33,18.0,3,0.1,2,0.0,No,Graduate
2877,24,-2,80.0,2,1.6,3,238.0,No,Advanced/Professional
2878,58,32,74.0,2,2.3,3,0.0,No,Advanced/Professional
2879,45,19,122.0,4,4.1,2,0.0,Yes,Graduate
2880,42,15,73.0,3,2.3333333333333335,2,0.0,No,Graduate
2881,64,40,40.0,2,1.1,1,0.0,No,Undergrad
2882,49,25,55.0,4,0.1,3,0.0,No,Advanced/Professional
2883,55,31,69.0,1,2.7,2,0.0,No,Graduate
2884,40,14,92.0,4,1.4,2,0.0,No,Graduate
2885,28,2,48.0,4,2.1,3,0.0,No,Advanced/Professional
2886,57,31,113.0,4,0.6,3,252.5,Yes,Advanced/Professional
2887,50,25,58.0,1,1.3,2,0.0,No,Graduate
2888,40,16,109.0,2,2.2,1,0.0,No,Undergrad
2889,55,28,39.0,3,1.0,2,0.0,No,Graduate
2890,53,29,33.0,3,1.9,2,144.0,No,Graduate
2891,48,24,18.0,4,0.2,1,0.0,No,Undergrad
2892,59,33,63.0,1,1.6,1,0.0,No,Undergrad
2893,58,32,43.0,1,2.8,2,0.0,No,Graduate
2894,38,14,70.0,4,2.0,3,0.0,No,Advanced/Professional
2895,49,25,19.0,1,0.9,3,0.0,No,Advanced/Professional
2896,60,36,39.0,4,1.3,2,140.0,No,Graduate
2897,54,28,81.0,3,0.8,1,0.0,No,Undergrad
2898,28,2,34.0,4,1.3,3,0.0,No,Advanced/Professional
2899,27,1,140.0,1,5.2,2,175.0,Yes,Graduate
2900,42,18,114.0,1,0.3,1,0.0,No,Undergrad
2901,52,28,55.0,2,3.2,3,151.0,No,Advanced/Professional
2902,54,30,21.0,1,0.1,2,76.0,No,Graduate
2903,56,30,50.0,4,2.8,2,0.0,No,Graduate
2904,58,34,41.0,3,1.5,1,0.0,No,Undergrad
2905,56,32,186.5,3,2.2,1,0.0,Yes,Undergrad
2906,64,40,8.0,2,0.3,3,0.0,No,Advanced/Professional
2907,35,8,55.0,2,1.6666666666666667,2,0.0,No,Graduate
2908,45,20,40.0,2,1.3,1,0.0,No,Undergrad
2909,57,32,22.0,3,0.1,2,0.0,No,Graduate
2910,35,8,44.0,2,1.6666666666666667,2,0.0,No,Graduate
2911,46,22,102.0,3,4.5,3,0.0,Yes,Advanced/Professional
2912,30,4,54.0,4,1.8,3,235.0,No,Advanced/Professional
2913,44,20,130.0,4,3.2,2,0.0,Yes,Graduate
2914,39,12,75.0,3,2.3333333333333335,2,0.0,No,Graduate
2915,42,18,42.0,2,1.7,1,0.0,No,Undergrad
2916,34,9,133.0,1,3.8,1,0.0,No,Undergrad
2917,46,20,40.0,1,1.2,2,0.0,No,Graduate
2918,55,31,34.0,3,1.5,1,101.0,No,Undergrad
2919,28,3,142.0,1,0.8,1,0.0,No,Undergrad
2920,35,10,64.0,3,2.3,1,0.0,No,Undergrad
2921,60,35,44.0,2,1.6,3,170.0,No,Advanced/Professional
2922,50,24,95.0,1,0.3,1,252.5,No,Undergrad
2923,52,26,49.0,1,1.4,3,0.0,No,Advanced/Professional
2924,51,27,12.0,2,0.2,1,0.0,No,Undergrad
2925,51,26,98.0,1,1.3,3,0.0,No,Advanced/Professional
2926,59,35,42.0,4,0.4,1,0.0,No,Undergrad
2927,53,28,44.0,2,0.6,3,0.0,No,Advanced/Professional
2928,43,17,124.0,1,5.2,1,0.0,No,Undergrad
2929,31,6,175.0,2,5.2,1,0.0,No,Undergrad
2930,32,6,22.0,4,0.3,1,0.0,No,Undergrad
2931,41,17,78.0,4,2.6666666666666665,1,99.0,No,Undergrad
2932,31,4,54.0,2,1.0,2,109.0,No,Graduate
2933,41,16,154.0,1,5.2,1,0.0,No,Undergrad
2934,47,22,42.0,3,2.7,2,0.0,No,Graduate
2935,37,13,186.5,2,5.2,1,252.5,No,Undergrad
2936,53,23,80.0,1,3.0,3,0.0,No,Advanced/Professional
2937,49,22,81.0,3,2.0,2,0.0,No,Graduate
2938,62,36,89.0,2,2.0,1,0.0,No,Undergrad
2939,33,9,61.0,3,2.6,2,0.0,No,Graduate
2940,54,24,25.0,4,0.4,3,0.0,No,Advanced/Professional
2941,27,3,43.0,3,0.1,2,163.0,No,Graduate
2942,60,35,122.0,1,2.6,1,252.5,No,Undergrad
2943,29,5,160.0,1,4.3,1,252.5,No,Undergrad
2944,56,32,83.0,4,1.6,2,0.0,No,Graduate
2945,55,30,79.0,2,0.0,3,0.0,No,Advanced/Professional
2946,45,19,30.0,3,0.5,2,0.0,No,Graduate
2947,33,9,145.0,1,4.3,1,252.5,No,Undergrad
2948,45,21,151.0,2,3.3,1,252.5,No,Undergrad
2949,44,18,14.0,2,0.1,3,98.0,No,Advanced/Professional
2950,37,11,19.0,3,0.2,2,0.0,No,Graduate
2951,42,16,55.0,1,0.7,3,135.0,No,Advanced/Professional
2952,26,2,132.0,2,2.4,3,0.0,Yes,Advanced/Professional
2953,33,8,182.0,1,5.2,1,0.0,No,Undergrad
2954,61,36,78.0,3,0.5,1,0.0,No,Undergrad
2955,31,7,42.0,1,2.4,2,0.0,No,Graduate
2956,54,29,44.0,2,2.3,3,187.0,No,Advanced/Professional
2957,62,38,186.5,4,5.2,3,252.5,Yes,Advanced/Professional
2958,61,36,53.0,3,0.5,2,0.0,No,Graduate
2959,66,41,65.0,3,2.4,1,0.0,No,Undergrad
2960,38,12,43.0,4,0.2,1,0.0,No,Undergrad
2961,55,29,38.0,4,1.5,3,0.0,No,Advanced/Professional
2962,60,36,50.0,1,1.8,3,0.0,No,Advanced/Professional
2963,23,-2,81.0,2,1.8,2,0.0,No,Graduate
2964,29,3,41.0,1,1.9,3,0.0,No,Advanced/Professional
2965,35,10,73.0,3,2.3,1,0.0,No,Undergrad
2966,53,27,31.0,2,0.4,3,104.0,No,Advanced/Professional
2967,32,7,84.0,3,0.6,2,0.0,No,Graduate
2968,38,14,95.0,2,1.9,1,0.0,No,Undergrad
2969,44,18,162.0,4,1.3,1,252.5,Yes,Undergrad
2970,43,18,60.0,2,2.2,3,115.0,No,Advanced/Professional
2971,54,30,121.0,2,1.1,3,0.0,Yes,Advanced/Professional
2972,52,25,43.0,3,1.0,2,165.0,No,Graduate
2973,31,7,38.0,1,1.8,2,182.0,No,Graduate
2974,47,22,82.0,1,2.9,1,252.5,No,Undergrad
2975,42,18,52.0,4,1.9,1,0.0,No,Undergrad
2976,57,33,43.0,3,1.5,1,168.0,No,Undergrad
2977,33,8,82.0,1,2.6,2,0.0,No,Graduate
2978,35,10,161.0,1,4.1,1,0.0,No,Undergrad
2979,56,30,24.0,2,0.7,2,0.0,No,Graduate
2980,57,32,102.0,1,2.6,1,0.0,No,Undergrad
2981,25,-1,53.0,3,2.4,2,0.0,No,Graduate
2982,53,28,85.0,1,1.2,1,0.0,No,Undergrad
2983,59,33,111.0,3,4.4,1,0.0,No,Undergrad
2984,56,32,90.0,2,0.3,1,0.0,No,Undergrad
2985,54,28,94.0,2,1.1,1,188.0,No,Undergrad
2986,48,23,63.0,4,3.6,3,0.0,No,Advanced/Professional
2987,55,30,153.0,2,2.8,2,0.0,Yes,Graduate
2988,33,7,39.0,2,2.0,3,0.0,No,Advanced/Professional
2989,46,21,186.5,2,5.2,1,181.0,No,Undergrad
2990,42,18,142.0,1,3.4,1,252.5,No,Undergrad
2991,49,25,163.0,2,0.4,1,0.0,No,Undergrad
2992,42,17,113.0,3,1.0,1,0.0,No,Undergrad
2993,46,21,64.0,1,2.9,1,0.0,No,Undergrad
2994,65,40,20.0,3,0.1,3,0.0,No,Advanced/Professional
2995,50,24,179.0,1,1.0,1,0.0,No,Undergrad
2996,54,24,91.0,2,4.5,3,90.0,No,Advanced/Professional
2997,42,18,103.0,1,3.3333333333333335,1,0.0,Yes,Undergrad
2998,57,33,80.0,4,1.6,2,0.0,No,Graduate
2999,61,35,38.0,2,0.3,1,0.0,No,Undergrad
3000,60,34,44.0,1,0.2,1,0.0,No,Undergrad
3001,40,14,164.0,1,4.3,2,0.0,Yes,Graduate
3002,33,7,81.0,3,1.6,1,0.0,No,Undergrad
3003,37,13,95.0,2,1.7,2,83.0,No,Graduate
3004,52,28,44.0,3,1.9,2,0.0,No,Graduate
3005,33,7,88.0,3,1.6,1,0.0,No,Undergrad
3006,62,36,148.0,3,5.2,2,0.0,Yes,Graduate
3007,62,37,169.0,3,5.0,2,184.0,Yes,Graduate
3008,63,37,11.0,1,0.8,2,102.0,No,Graduate
3009,55,25,92.0,1,3.0,3,158.0,No,Advanced/Professional
3010,33,9,74.0,3,2.6,2,0.0,No,Graduate
3011,25,1,72.0,3,0.8,1,0.0,No,Undergrad
3012,55,31,63.0,3,2.6666666666666665,1,0.0,No,Undergrad
3013,29,3,172.0,2,4.5,1,252.5,No,Undergrad
3014,45,21,183.0,2,1.4,1,0.0,No,Undergrad
3015,60,34,40.0,1,2.5,3,166.0,No,Advanced/Professional
3016,44,18,68.0,4,2.9,1,0.0,No,Undergrad
3017,48,23,78.0,4,3.6,3,0.0,No,Advanced/Professional
3018,57,32,68.0,2,3.7,1,184.0,No,Undergrad
3019,58,32,49.0,1,1.4,1,99.0,No,Undergrad
3020,58,33,39.0,2,2.3,3,0.0,No,Advanced/Professional
3021,44,20,151.0,1,3.5,1,252.5,No,Undergrad
3022,54,28,159.0,2,0.5,1,252.5,No,Undergrad
3023,59,33,89.0,4,1.9,2,0.0,No,Graduate
3024,63,37,105.0,4,1.7,3,244.0,No,Advanced/Professional
3025,61,35,78.0,2,2.0,1,0.0,No,Undergrad
3026,58,32,128.0,2,2.7,1,252.5,No,Undergrad
3027,44,20,81.0,4,0.8,1,228.0,No,Undergrad
3028,53,29,50.0,4,0.1,3,152.0,No,Advanced/Professional
3029,63,39,38.0,3,0.1,3,178.0,No,Advanced/Professional
3030,41,17,119.0,2,5.2,1,252.5,No,Undergrad
3031,50,26,110.0,3,1.8,2,0.0,No,Graduate
3032,51,25,29.0,1,1.4,3,102.0,No,Advanced/Professional
3033,47,22,19.0,1,0.4,3,0.0,No,Advanced/Professional
3034,43,19,130.0,2,4.7,3,221.0,Yes,Advanced/Professional
3035,46,21,38.0,1,2.4,1,130.0,No,Undergrad
3036,50,24,31.0,1,0.3,3,0.0,No,Advanced/Professional
3037,33,9,14.0,4,0.7,2,105.0,No,Graduate
3038,27,2,158.0,3,0.4,2,0.0,Yes,Graduate
3039,34,8,39.0,4,0.2,1,115.0,No,Undergrad
3040,34,9,141.0,2,4.9,3,0.0,Yes,Advanced/Professional
3041,28,2,33.0,3,1.0,1,167.0,No,Undergrad
3042,29,5,92.0,2,0.6,1,0.0,No,Undergrad
3043,52,26,78.0,3,3.0,2,0.0,No,Graduate
3044,47,22,42.0,3,2.7,2,0.0,No,Graduate
3045,41,16,15.0,2,0.3,2,83.0,No,Graduate
3046,58,32,48.0,1,2.8,2,0.0,No,Graduate
3047,37,12,63.0,3,2.3,1,0.0,No,Undergrad
3048,57,33,149.0,1,4.7,1,0.0,No,Undergrad
3049,63,39,49.0,1,0.8,1,103.0,No,Undergrad
3050,60,35,125.0,2,3.9,1,0.0,No,Undergrad
3051,50,25,58.0,1,1.3,2,0.0,No,Graduate
3052,60,35,48.0,3,1.5,1,0.0,No,Undergrad
3053,54,30,75.0,2,3.2,3,0.0,No,Advanced/Professional
3054,28,4,114.0,2,0.2,1,0.0,No,Undergrad
3055,45,21,134.0,4,5.2,2,0.0,Yes,Graduate
3056,28,2,111.0,4,2.3,3,0.0,No,Advanced/Professional
3057,54,29,62.0,4,3.8,2,149.0,No,Graduate
3058,42,18,45.0,1,0.7,1,0.0,No,Undergrad
3059,30,4,113.0,2,0.2,1,0.0,No,Undergrad
3060,61,36,128.0,1,2.6,1,0.0,No,Undergrad
3061,64,38,168.0,4,5.2,3,0.0,Yes,Advanced/Professional
3062,38,13,81.0,1,4.0,3,206.0,No,Advanced/Professional
3063,39,14,75.0,1,0.1,2,252.5,No,Graduate
3064,54,29,21.0,4,0.1,3,0.0,No,Advanced/Professional
3065,59,33,83.0,3,4.4,1,0.0,No,Undergrad
3066,39,15,121.0,1,3.5,1,252.5,No,Undergrad
3067,63,33,40.0,4,1.6666666666666667,3,0.0,No,Advanced/Professional
3068,31,5,101.0,1,2.9,3,170.0,No,Advanced/Professional
3069,56,26,90.0,2,4.5,3,0.0,No,Advanced/Professional
3070,47,20,68.0,1,2.6666666666666665,2,0.0,No,Graduate
3071,28,3,74.0,2,1.8,2,221.0,No,Graduate
3072,32,8,74.0,4,0.1,2,252.5,No,Graduate
3073,54,30,51.0,2,3.2,3,0.0,No,Advanced/Professional
3074,29,5,149.0,1,1.5,1,0.0,No,Undergrad
3075,39,15,31.0,1,1.4,3,88.0,No,Advanced/Professional
3076,26,0,85.0,2,1.6,3,0.0,No,Advanced/Professional
3077,29,-1,62.0,2,1.75,3,0.0,No,Advanced/Professional
3078,46,21,44.0,1,0.3,1,110.0,No,Undergrad
3079,38,13,63.0,3,0.5,3,190.0,No,Advanced/Professional
3080,55,31,23.0,2,0.3,1,0.0,No,Undergrad
3081,48,22,40.0,3,2.2,2,87.0,No,Graduate
3082,36,10,78.0,2,4.5,3,204.0,No,Advanced/Professional
3083,39,13,40.0,3,0.9,3,129.0,No,Advanced/Professional
3084,40,16,78.0,4,2.4,1,0.0,No,Undergrad
3085,26,0,129.0,3,0.7,2,0.0,Yes,Graduate
3086,55,29,71.0,3,0.3,2,0.0,No,Graduate
3087,61,35,23.0,3,0.3,3,0.0,No,Advanced/Professional
3088,57,33,15.0,2,0.3,1,0.0,No,Undergrad
3089,56,31,28.0,1,1.3,1,138.0,No,Undergrad
3090,31,5,23.0,3,1.0,1,95.0,No,Undergrad
3091,61,31,19.0,1,1.5,3,0.0,No,Advanced/Professional
3092,58,32,42.0,3,1.4,3,158.0,No,Advanced/Professional
3093,43,18,113.0,2,0.4,1,252.5,No,Undergrad
3094,29,5,34.0,4,0.4,2,0.0,No,Graduate
3095,50,23,19.0,1,0.5,2,104.0,No,Graduate
3096,49,25,43.0,1,1.6,2,0.0,No,Graduate
3097,43,18,179.0,3,1.2,1,0.0,Yes,Undergrad
3098,58,32,44.0,3,2.2,3,0.0,No,Advanced/Professional
3099,41,16,21.0,2,0.1,2,0.0,No,Graduate
3100,65,40,115.0,1,2.5,1,174.0,No,Undergrad
3101,52,27,81.0,4,3.8,2,0.0,No,Graduate
3102,55,31,91.0,2,2.8,1,0.0,No,Undergrad
3103,49,25,30.0,4,0.9,2,0.0,No,Graduate
3104,52,22,55.0,3,1.4,3,0.0,No,Advanced/Professional
3105,56,31,48.0,2,2.1,3,0.0,No,Advanced/Professional
3106,30,4,23.0,4,0.3,2,121.0,No,Graduate
3107,36,10,21.0,3,0.1,2,0.0,No,Graduate
3108,41,17,55.0,2,1.7,1,0.0,No,Undergrad
3109,42,15,21.0,3,1.0,2,0.0,No,Graduate
3110,60,34,40.0,3,2.2,3,0.0,No,Advanced/Professional
3111,44,20,30.0,4,0.3,1,0.0,No,Undergrad
3112,34,9,78.0,3,0.6,2,0.0,No,Graduate
3113,56,32,65.0,2,3.2,3,0.0,No,Advanced/Professional
3114,31,5,50.0,4,2.1,3,209.0,No,Advanced/Professional
3115,29,4,55.0,4,2.0,2,0.0,No,Graduate
3116,31,5,111.0,2,0.2,1,0.0,No,Undergrad
3117,36,10,21.0,3,0.1,2,0.0,No,Graduate
3118,42,16,65.0,3,0.5,3,252.5,No,Advanced/Professional
3119,64,39,114.0,1,0.8,3,0.0,No,Advanced/Professional
3120,61,36,54.0,3,0.9,3,179.0,No,Advanced/Professional
3121,35,11,75.0,2,1.7,2,0.0,No,Graduate
3122,28,2,13.0,4,0.4,1,0.0,No,Undergrad
3123,38,14,54.0,2,0.6,3,218.0,No,Advanced/Professional
3124,44,17,22.0,3,1.0,2,126.0,No,Graduate
3125,45,20,186.5,2,2.8,1,0.0,No,Undergrad
3126,46,20,18.0,1,0.2,1,0.0,No,Undergrad
3127,57,32,74.0,4,0.7,1,0.0,No,Undergrad
3128,40,14,61.0,4,0.2,3,0.0,No,Advanced/Professional
3129,38,12,64.0,2,1.8,1,0.0,No,Undergrad
3130,39,14,10.0,2,0.3,2,0.0,No,Graduate
3131,23,-2,82.0,2,1.8,2,0.0,No,Graduate
3132,47,22,61.0,3,2.7,2,168.0,No,Graduate
3133,32,7,83.0,2,2.5,1,148.0,No,Undergrad
3134,30,5,73.0,3,2.6,3,0.0,No,Advanced/Professional
3135,54,30,22.0,2,0.4,1,89.0,No,Undergrad
3136,25,0,91.0,2,1.8,2,252.5,No,Graduate
3137,60,34,65.0,3,2.2,3,94.0,No,Advanced/Professional
3138,61,36,13.0,3,0.5,1,0.0,No,Undergrad
3139,36,11,103.0,1,4.6,1,252.5,No,Undergrad
3140,52,26,95.0,1,0.3,1,0.0,No,Undergrad
3141,33,7,31.0,4,1.0,1,0.0,No,Undergrad
3142,57,31,131.0,3,0.6,1,0.0,Yes,Undergrad
3143,34,8,175.0,4,1.1,3,0.0,Yes,Advanced/Professional
3144,50,24,38.0,4,0.1,1,0.0,No,Undergrad
3145,43,18,104.0,3,1.0,1,0.0,No,Undergrad
3146,34,10,114.0,3,3.3,3,0.0,Yes,Advanced/Professional
3147,26,1,38.0,4,1.7,2,0.0,No,Graduate
3148,26,0,30.0,4,1.3,3,0.0,No,Advanced/Professional
3149,48,22,19.0,2,0.1,3,106.0,No,Advanced/Professional
3150,49,25,25.0,4,1.0,1,0.0,No,Undergrad
3151,47,22,124.0,4,5.0,3,0.0,Yes,Advanced/Professional
3152,43,19,20.0,3,0.5,1,0.0,No,Undergrad
3153,40,15,83.0,1,1.0,3,0.0,No,Advanced/Professional
3154,31,5,18.0,4,0.3,2,0.0,No,Graduate
3155,27,1,99.0,1,3.0,3,149.0,Yes,Advanced/Professional
3156,55,29,62.0,3,0.3,2,0.0,No,Graduate
3157,54,30,24.0,1,0.1,2,0.0,No,Graduate
3158,23,-1,13.0,4,1.0,1,84.0,No,Undergrad
3159,54,28,64.0,2,0.8,3,0.0,No,Advanced/Professional
3160,57,33,62.0,3,2.6666666666666665,1,240.0,No,Undergrad
3161,41,15,158.0,1,4.7,2,0.0,Yes,Graduate
3162,28,4,88.0,1,5.2,1,0.0,No,Undergrad
3163,33,7,28.0,4,0.8,1,0.0,No,Undergrad
3164,51,27,52.0,2,1.0,3,0.0,No,Advanced/Professional
3165,28,4,82.0,4,0.0,1,0.0,No,Undergrad
3166,63,37,140.0,2,5.2,1,97.0,No,Undergrad
3167,29,4,80.0,1,0.8,2,0.0,No,Graduate
3168,62,38,58.0,4,1.2,2,228.0,No,Graduate
3169,51,25,180.0,1,1.7,1,0.0,No,Undergrad
3170,52,28,55.0,1,1.6,2,227.0,No,Graduate
3171,43,16,65.0,3,2.6666666666666665,2,100.0,No,Graduate
3172,39,12,62.0,3,2.3333333333333335,2,0.0,No,Graduate
3173,35,9,23.0,4,0.3,1,0.0,No,Undergrad
3174,34,10,35.0,1,1.7,1,0.0,No,Undergrad
3175,49,24,35.0,4,0.2,2,0.0,No,Graduate
3176,43,18,74.0,4,0.4,1,0.0,No,Undergrad
3177,48,24,14.0,3,0.4,1,0.0,No,Undergrad
3178,30,4,83.0,2,1.5,3,199.0,No,Advanced/Professional
3179,46,21,71.0,4,1.9,3,0.0,No,Advanced/Professional
3180,43,17,53.0,2,0.7,1,130.0,No,Undergrad
3181,27,3,103.0,2,0.6,1,84.0,No,Undergrad
3182,39,15,109.0,1,1.7,1,0.0,No,Undergrad
3183,58,33,60.0,2,1.9,2,94.0,No,Graduate
3184,44,17,12.0,3,0.6666666666666666,2,0.0,No,Graduate
3185,39,15,141.0,2,5.2,1,0.0,No,Undergrad
3186,35,10,128.0,1,3.8,1,0.0,No,Undergrad
3187,41,16,98.0,3,1.0,1,252.5,No,Undergrad
3188,43,18,41.0,1,0.5,3,0.0,No,Advanced/Professional
3189,55,25,90.0,2,4.5,3,0.0,No,Advanced/Professional
3190,32,6,31.0,1,0.3,1,0.0,No,Undergrad
3191,56,26,74.0,1,3.0,3,0.0,No,Advanced/Professional
3192,30,5,83.0,4,1.8,3,0.0,No,Advanced/Professional
3193,65,39,35.0,1,0.5,3,0.0,No,Advanced/Professional
3194,31,7,140.0,1,4.0,1,0.0,No,Undergrad
3195,41,15,65.0,3,0.5,3,0.0,No,Advanced/Professional
3196,55,29,35.0,3,1.4,1,0.0,No,Undergrad
3197,37,7,73.0,4,1.8,3,0.0,No,Advanced/Professional
3198,34,10,29.0,1,1.5,2,0.0,No,Graduate
3199,34,9,55.0,4,2.0,2,147.0,No,Graduate
3200,33,9,20.0,4,0.7,2,0.0,No,Graduate
3201,48,23,70.0,1,2.8,2,0.0,No,Graduate
3202,28,3,81.0,4,0.2,1,0.0,No,Undergrad
3203,30,4,25.0,2,0.3,1,0.0,No,Undergrad
3204,44,20,119.0,2,5.2,1,239.0,No,Undergrad
3205,61,35,49.0,4,1.7,2,185.0,No,Graduate
3206,59,33,38.0,1,1.4,1,0.0,No,Undergrad
3207,33,7,80.0,2,1.5,3,0.0,No,Advanced/Professional
3208,56,32,84.0,1,4.3,1,0.0,No,Undergrad
3209,53,29,61.0,4,1.6,2,0.0,No,Graduate
3210,42,16,173.0,2,1.5,2,252.5,Yes,Graduate
3211,43,19,60.0,2,2.5,1,0.0,No,Undergrad
3212,35,9,83.0,2,4.5,3,0.0,No,Advanced/Professional
3213,61,35,59.0,1,2.8,2,0.0,No,Graduate
3214,39,9,32.0,3,2.0,3,116.0,No,Advanced/Professional
3215,61,37,33.0,3,0.1,3,0.0,No,Advanced/Professional
3216,40,15,19.0,4,0.2,3,0.0,No,Advanced/Professional
3217,34,8,14.0,4,0.3,1,0.0,No,Undergrad
3218,65,39,94.0,4,4.1,1,120.0,Yes,Undergrad
3219,40,16,154.0,2,5.2,1,252.5,No,Undergrad
3220,39,15,33.0,1,2.0,2,0.0,No,Graduate
3221,61,35,28.0,2,0.2,3,135.0,No,Advanced/Professional
3222,40,16,44.0,1,1.8,1,0.0,No,Undergrad
3223,49,23,81.0,2,0.8,3,0.0,No,Advanced/Professional
3224,43,18,29.0,1,0.5,3,0.0,No,Advanced/Professional
3225,45,21,58.0,3,0.3,3,0.0,No,Advanced/Professional
3226,52,28,38.0,4,0.9,2,0.0,No,Graduate
3227,32,8,82.0,3,1.5,1,0.0,No,Undergrad
3228,31,7,18.0,1,0.4,3,0.0,No,Advanced/Professional
3229,27,2,45.0,2,1.7,2,0.0,No,Graduate
3230,33,9,64.0,4,3.4,1,0.0,No,Undergrad
3231,65,40,48.0,3,2.4,1,0.0,No,Undergrad
3232,62,37,24.0,1,0.3,3,0.0,No,Advanced/Professional
3233,55,25,65.0,4,2.0,3,0.0,No,Advanced/Professional
3234,46,20,111.0,1,0.0,1,252.5,No,Undergrad
3235,37,12,114.0,3,0.6,2,0.0,No,Graduate
3236,60,35,39.0,2,1.6,3,0.0,No,Advanced/Professional
3237,44,14,19.0,1,0.75,3,0.0,No,Advanced/Professional
3238,35,9,22.0,3,0.1,2,0.0,No,Graduate
3239,52,28,49.0,4,1.1,2,0.0,No,Graduate
3240,30,4,40.0,1,0.3,1,0.0,No,Undergrad
3241,62,36,63.0,1,1.6,1,118.0,No,Undergrad
3242,41,15,55.0,1,2.8,1,0.0,No,Undergrad
3243,38,14,33.0,1,2.0,2,0.0,No,Graduate
3244,52,26,31.0,4,1.5,3,0.0,No,Advanced/Professional
3245,48,24,24.0,4,0.2,1,0.0,No,Undergrad
3246,47,22,81.0,4,3.6,3,0.0,No,Advanced/Professional
3247,41,17,81.0,1,0.8,2,223.0,No,Graduate
3248,44,20,113.0,2,3.3,1,0.0,No,Undergrad
3249,31,6,92.0,2,3.3,1,0.0,No,Undergrad
3250,50,25,81.0,1,1.2,1,0.0,No,Undergrad
3251,36,11,101.0,3,1.2,3,0.0,No,Advanced/Professional
3252,52,26,78.0,3,3.0,2,0.0,No,Graduate
3253,62,38,78.0,2,0.0,3,0.0,No,Advanced/Professional
3254,55,30,35.0,1,1.5,2,118.0,No,Graduate
3255,61,37,9.0,2,0.3,3,0.0,No,Advanced/Professional
3256,34,7,82.0,4,2.0,2,0.0,No,Graduate
3257,34,9,41.0,1,2.5,3,0.0,No,Advanced/Professional
3258,59,35,84.0,1,1.8,3,0.0,No,Advanced/Professional
3259,41,17,42.0,4,2.2,2,185.0,No,Graduate
